Size,Zeta Potential,Admin,Type,MAT,TS,CT,TM,Shape,_candidate_id,pred_proba_high,pred_score,Size (nm),rank_model
1.249,-3.787,369.152,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,27629,0.721682255408776,0.721682255408776,17.741894808901662,5840
0.75,-13.648,336.208,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,18288,0.7216238013751782,0.7216238013751782,5.623413251903491,5841
1.149,-33.542,110.892,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Plate,38582,0.7215517229183599,0.7215517229183599,14.092887984218748,5842
0.828,-2.158,415.528,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,35250,0.7214058201319619,0.7214058201319619,6.729766562843177,5843
0.873,-13.523,80.687,ONM,Polymeric,Active,Prostate,Xenograft Heterotopic,Spherical,454,0.7213840483814252,0.7213840483814252,7.464487584100665,5844
0.755,29.992,409.571,INM,Silica,Passive,Breast,Allograft Orthotopic,Spherical,49692,0.7213755936432787,0.7213755936432787,5.688529308438414,5845
0.782,34.114,418.037,INM,Silica,Passive,Breast,Allograft Orthotopic,Spherical,49051,0.7213755936432787,0.7213755936432787,6.0534087475391365,5846
2.414,-9.322,203.805,ONM,Polymeric,Active,Lung,Xenograft Heterotopic,Spherical,39801,0.7213734264412293,0.7213734264412293,259.4179362118815,5847
2.262,-17.987,182.797,ONM,Dendrimer,Active,Liver,Allograft Heterotopic,Spherical,37861,0.721366170055682,0.721366170055682,182.81002161427426,5848
2.247,-19.255,310.605,INM,Gold,Active,Pancreas,Xenograft Heterotopic,Spherical,29932,0.721342563029904,0.721342563029904,176.6037820686164,5849
1.879,-1.286,234.017,ONM,Polymeric,Passive,Breast,Allograft Orthotopic,Spherical,29773,0.7213372017815431,0.7213372017815431,75.68328950209744,5850
2.587,-30.11,346.685,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,39098,0.7212791122800035,0.7212791122800035,386.36697705406937,5851
1.444,16.527,410.014,ONM,Polymeric,Passive,Breast,Allograft Orthotopic,Rod,34873,0.7212766768830332,0.7212766768830332,27.797132677592884,5852
1.121,36.783,10.973,ONM,Dendrimer,Active,Liver,Allograft Heterotopic,Spherical,23902,0.7212206513125997,0.7212206513125997,13.212956341865752,5853
0.825,27.549,384.464,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,10262,0.7212094076222344,0.7212094076222344,6.6834391756861455,5854
0.842,27.203,280.985,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,5957,0.7212094076222344,0.7212094076222344,6.950243175887968,5855
0.896,-4.366,32.042,INM,Gold,Active,Pancreas,Xenograft Heterotopic,Spherical,44535,0.7212075024005346,0.7212075024005346,7.870457896950986,5856
0.723,-26.575,270.651,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Plate,49213,0.7211833501031978,0.7211833501031978,5.284452517751804,5857
1.353,-2.392,124.355,ONM,Other OM,Active,Breast,Xenograft Orthotopic,Rod,8299,0.7211553669151292,0.7211553669151292,22.54239212152429,5858
1.361,29.974,195.082,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Spherical,17449,0.7211493583982003,0.7211493583982003,22.961486481123618,5859
2.338,-9.058,378.297,ONM,Polymeric,Active,Skin,Allograft Orthotopic,Spherical,6118,0.7211229498686226,0.7211229498686226,217.7709772353159,5860
2.103,-25.883,220.946,ONM,Other OM,Active,Breast,Allograft Orthotopic,Spherical,13565,0.7210937295013446,0.7210937295013446,126.76518658578462,5861
0.906,6.57,90.275,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,239,0.7210691844561746,0.7210691844561746,8.053784411990666,5862
0.775,33.666,242.589,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,38851,0.7209571286187428,0.7209571286187428,5.956621435290105,5863
2.292,30.384,163.574,ONM,Polymeric,Active,Skin,Allograft Orthotopic,Spherical,19971,0.7208908952613332,0.7208908952613332,195.8844673505989,5864
2.216,6.052,361.479,INM,Other IM,Passive,Liver,Xenograft Heterotopic,Spherical,49414,0.7208752362295129,0.7208752362295129,164.43717232149325,5865
2.481,-25.796,413.015,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,31304,0.7208662426758018,0.7208662426758018,302.6913428101305,5866
1.308,6.467,393.494,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,1877,0.7208619509738416,0.7208619509738416,20.32357010936222,5867
1.322,3.939,266.175,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,8222,0.7208619509738416,0.7208619509738416,20.989398836235246,5868
1.329,7.918,236.389,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,18281,0.7208619509738416,0.7208619509738416,21.330449131465762,5869
0.758,-3.641,63.39,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,8312,0.7208485455417605,0.7208485455417605,5.727960309858292,5870
1.467,-4.189,49.267,ONM,Polymeric,Active,Glioma,Allograft Orthotopic,Spherical,27492,0.7208281081464982,0.7208281081464982,29.308932452503214,5871
1.65,-27.145,299.978,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Spherical,35244,0.7208194635312508,0.7208194635312508,44.6683592150963,5872
1.421,-37.406,278.88,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Plate,34588,0.7207945771774011,0.7207945771774011,26.3633138582538,5873
2.088,-14.944,0.508,ONM,Hydrogel,Active,Pancreas,Xenograft Heterotopic,Spherical,4130,0.7207853068951551,0.7207853068951551,122.4616199265049,5874
0.856,-18.824,262.304,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,43372,0.7207820963139436,0.7207820963139436,7.177942912713617,5875
1.958,4.238,363.869,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,34005,0.7207446008764853,0.7207446008764853,90.78205301781857,5876
1.281,27.427,147.784,INM,Silica,Passive,Breast,Allograft Orthotopic,Spherical,5526,0.7207057249741472,0.7207057249741472,19.098532585662376,5877
1.562,31.883,26.909,ONM,Polymeric,Active,Ovary,Xenograft Heterotopic,Spherical,37160,0.7206838445659707,0.7206838445659707,36.47539469256078,5878
1.797,35.578,192.533,ONM,Dendrimer,Active,Sarcoma,Allograft Orthotopic,Spherical,5677,0.7206653005380733,0.7206653005380733,62.66138646723353,5879
0.785,11.542,186.074,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,36529,0.7205742490706014,0.7205742490706014,6.095368972401692,5880
1.537,-15.419,374.236,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,35165,0.7205566278887306,0.7205566278887306,34.43499307633384,5881
0.819,16.859,195.579,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,5702,0.720452822713227,0.720452822713227,6.591738952443213,5882
1.247,17.764,341.158,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,12172,0.7204166214620924,0.7204166214620924,17.660378206861647,5883
1.274,20.121,215.875,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,35242,0.7204166214620924,0.7204166214620924,18.793168168032686,5884
1.403,7.139,90.95,ONM,Polymeric,Passive,Breast,Allograft Heterotopic,Spherical,24265,0.7203784895216354,0.7203784895216354,25.29297996446145,5885
1.101,-21.923,281.711,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,6409,0.7203090681631178,0.7203090681631178,12.618275345906707,5886
2.273,-35.477,5.148,ONM,Liposome,Passive,Other,Xenograft Heterotopic,Spherical,47319,0.7202629998901999,0.7202629998901999,187.49945080674192,5887
1.084,-4.304,115.859,ONM,Polymeric,Active,Sarcoma,Allograft Heterotopic,Spherical,34605,0.7202188349393969,0.7202188349393969,12.133888504649775,5888
2.029,-11.042,199.994,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,35239,0.7201805185955537,0.7201805185955537,106.90548792226576,5889
0.917,-8.923,311.819,Hybrid,Hybrid,Active,Breast,Allograft Orthotopic,Rod,43968,0.7201791804296449,0.7201791804296449,8.260379495771788,5890
1.292,-31.601,130.758,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Plate,11212,0.7201783691527013,0.7201783691527013,19.5884467350599,5891
1.892,-18.101,397.488,Hybrid,Hybrid,Active,Breast,Xenograft Heterotopic,Spherical,24085,0.7201491472019815,0.7201491472019815,77.98301105232585,5892
2.3,2.69,282.004,ONM,Polymeric,Active,Lung,Xenograft Heterotopic,Spherical,39078,0.7201426066659563,0.7201426066659563,199.52623149688787,5893
0.943,35.625,281.81,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,31380,0.7201252079845762,0.7201252079845762,8.770008211436346,5894
2.27,-30.769,203.548,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,38822,0.7200867812442936,0.7200867812442936,186.20871366628674,5895
1.724,-6.667,342.279,INM,Iron Oxide,Active,Skin,Xenograft Orthotopic,Spherical,25233,0.7200620628052592,0.7200620628052592,52.966344389165776,5896
2.519,-6.583,275.124,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,27836,0.7200379760260014,0.7200379760260014,330.3695410368149,5897
1.835,17.185,66.22,ONM,Polymeric,Active,Lung,Allograft Heterotopic,Spherical,31390,0.7200170125726287,0.7200170125726287,68.39116472814293,5898
1.258,10.853,34.544,INM,Gold,Active,Breast,Xenograft Heterotopic,Spherical,23898,0.7200126076473092,0.7200126076473092,18.113400926196025,5899
1.81,17.828,85.531,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,12018,0.720007904015679,0.720007904015679,64.56542290346556,5900
2.316,22.144,97.23,ONM,Polymeric,Passive,Cervix,Allograft Heterotopic,Spherical,26496,0.7199758120722375,0.7199758120722375,207.01413487910415,5901
1.022,3.126,358.033,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,2340,0.7199675047085732,0.7199675047085732,10.519618738232229,5902
0.756,20.117,336.852,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,23176,0.7199446388945312,0.7199446388945312,5.701642722807475,5903
0.729,18.001,339.112,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,12777,0.7199446388945312,0.7199446388945312,5.357966575133416,5904
0.893,35.45,292.366,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,16078,0.7199115907979469,0.7199115907979469,7.816278045883297,5905
2.152,-2.457,45.851,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,8943,0.7198906960203306,0.7198906960203306,141.90575216890926,5906
1.145,30.731,70.735,INM,Silica,Passive,Breast,Xenograft Heterotopic,Spherical,28966,0.7198824805825141,0.7198824805825141,13.963683610559377,5907
2.216,36.293,270.164,Hybrid,Hybrid,Active,Breast,Xenograft Heterotopic,Spherical,32021,0.7198435727655973,0.7198435727655973,164.43717232149325,5908
1.573,24.55,165.773,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Spherical,8648,0.7198401344614824,0.7198401344614824,37.41105882720533,5909
0.755,32.975,189.321,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,16122,0.7197888936420339,0.7197888936420339,5.688529308438414,5910
0.726,25.15,336.529,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,23011,0.7197888936420339,0.7197888936420339,5.321082592667942,5911
2.402,-12.207,93.485,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Spherical,20496,0.7197486944944352,0.7197486944944352,252.34807724805754,5912
0.967,16.439,356.092,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,48337,0.7197482067737117,0.7197482067737117,9.268298233793493,5913
2.253,22.843,356.665,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,6641,0.7197312982938353,0.7197312982938353,179.06058540352947,5914
1.571,24.826,31.027,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,20379,0.719721566951146,0.719721566951146,37.23917062545685,5915
2.034,16.977,132.304,INM,Other IM,Active,Brain,Xenograft Orthotopic,Spherical,45447,0.7197081242453898,0.7197081242453898,108.14339512979376,5916
0.86,-6.717,111.773,ONM,Liposome,Active,Cervix,Xenograft Heterotopic,Spherical,26934,0.719606615571822,0.719606615571822,7.244359600749901,5917
2.218,-29.596,191.805,ONM,Dendrimer,Active,Sarcoma,Allograft Orthotopic,Spherical,47118,0.7196059272003964,0.7196059272003964,165.19617982290148,5918
1.748,2.496,114.09,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,14514,0.7195835337558887,0.7195835337558887,55.97576014951102,5919
2.205,-35.94,218.909,ONM,Other OM,Passive,Sarcoma,Allograft Orthotopic,Plate,23292,0.7195555853360894,0.7195555853360894,160.32453906900417,5920
1.255,-15.187,266.335,INM,Other IM,Active,Breast,Xenograft Orthotopic,Spherical,47906,0.719532755887936,0.719532755887936,17.988709151287875,5921
1.535,36.062,419.071,INM,Silica,Passive,Breast,Xenograft Orthotopic,Spherical,15526,0.71952195922257,0.71952195922257,34.27677865464503,5922
1.557,34.712,334.86,INM,Silica,Passive,Breast,Xenograft Orthotopic,Spherical,25361,0.71952195922257,0.71952195922257,36.05786430216423,5923
1.691,-13.435,155.495,ONM,Hydrogel,Active,Liver,Allograft Heterotopic,Spherical,28146,0.7195151410980596,0.7195151410980596,49.09078761526032,5924
1.701,8.915,344.343,INM,Gold,Passive,Breast,Xenograft Orthotopic,Spherical,17357,0.7195000250816171,0.7195000250816171,50.23425895223871,5925
1.712,15.549,193.308,INM,Gold,Passive,Breast,Xenograft Orthotopic,Spherical,47409,0.7195000250816171,0.7195000250816171,51.52286445817565,5926
2.389,-13.44,254.43,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Rod,47522,0.7194969402015929,0.7194969402015929,244.9063241844744,5927
1.227,14.614,73.214,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,36712,0.7194842170584493,0.7194842170584493,16.865530253887414,5928
2.539,-10.418,31.201,INM,Silica,Active,Cervix,Xenograft Heterotopic,Spherical,33238,0.7194118233590677,0.7194118233590677,345.93937782612204,5929
0.845,-10.556,75.235,INM,Gold,Passive,Skin,Xenograft Orthotopic,Spherical,37685,0.7193824553811279,0.7193824553811279,6.998419960022734,5930
0.773,29.454,388.892,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,23224,0.7193798958735592,0.7193798958735592,5.929253245799998,5931
0.721,29.325,274.946,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,2957,0.7193798958735592,0.7193798958735592,5.260172663907062,5932
1.219,26.099,303.632,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,32096,0.7193739571056168,0.7193739571056168,16.557699634695286,5933
2.259,34.419,269.292,Hybrid,Hybrid,Passive,Liver,Allograft Heterotopic,Spherical,41807,0.7193538767706715,0.7193538767706715,181.5515662773135,5934
1.781,-1.419,178.736,ONM,Other OM,Active,Breast,Xenograft Orthotopic,Rod,14133,0.7193538747976291,0.7193538747976291,60.39486293763797,5935
1.618,-15.662,373.761,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,18964,0.7193413176421412,0.7193413176421412,41.495404263436306,5936
2.058,-37.82,310.143,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,33405,0.7193299381007265,0.7193299381007265,114.28783347897712,5937
1.651,-4.351,5.822,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,39349,0.7192409764996902,0.7192409764996902,44.77133041763626,5938
2.547,-16.715,46.993,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,46605,0.7191822295904731,0.7191822295904731,352.3708710424873,5939
0.95,-34.255,248.837,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Plate,10309,0.7191496500721669,0.7191496500721669,8.912509381337454,5940
0.94,31.586,411.763,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Rod,21285,0.7190589986881514,0.7190589986881514,8.709635899560805,5941
0.723,23.79,24.972,INM,Other IM,Passive,Breast,Xenograft Orthotopic,Spherical,3320,0.719038520121925,0.719038520121925,5.284452517751804,5942
2.032,-2.012,53.953,ONM,Dendrimer,Active,Breast,Xenograft Heterotopic,Spherical,26866,0.7190288610275792,0.7190288610275792,107.64652136298349,5943
1.73,-17.989,295.301,INM,Other IM,Active,Breast,Allograft Heterotopic,Spherical,42249,0.7190022567840915,0.7190022567840915,53.70317963702527,5944
1.632,-17.448,333.033,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,16711,0.7189910785839223,0.7189910785839223,42.85485203974394,5945
2.177,-25.936,54.079,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Spherical,12621,0.7189829805505746,0.7189829805505746,150.31419660900224,5946
2.435,-35.339,176.751,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,21903,0.7189410474796216,0.7189410474796216,272.27013080779125,5947
2.401,18.786,392.939,Hybrid,Hybrid,Active,Breast,Allograft Orthotopic,Rod,10524,0.7189280347332119,0.7189280347332119,251.76769277588545,5948
1.854,19.958,332.234,ONM,Other OM,Active,Breast,Allograft Orthotopic,Spherical,41835,0.7189220801928534,0.7189220801928534,71.44963260755135,5949
2.103,-11.13,47.267,INM,Gold,Passive,Skin,Allograft Orthotopic,Spherical,48140,0.7189035211460635,0.7189035211460635,126.76518658578462,5950
1.44,-11.149,357.923,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Other,12095,0.7188781973884804,0.7188781973884804,27.542287033381662,5951
1.692,-0.861,118.201,ONM,Other OM,Active,Breast,Xenograft Heterotopic,Spherical,14621,0.7188736197426588,0.7188736197426588,49.20395356814509,5952
1.299,7.987,329.09,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Rod,33525,0.7188674934729631,0.7188674934729631,19.906733389871864,5953
1.459,34.288,140.38,ONM,Polymeric,Active,Prostate,Xenograft Heterotopic,Spherical,3897,0.7188462842917791,0.7188462842917791,28.773984147356696,5954
2.486,-31.437,58.908,ONM,Dendrimer,Passive,Cervix,Xenograft Heterotopic,Spherical,17228,0.7188316874041204,0.7188316874041204,306.19634336906785,5955
0.979,32.768,145.409,INM,Silica,Passive,Breast,Xenograft Heterotopic,Spherical,33182,0.718798976837171,0.718798976837171,9.52796164023652,5956
2.038,0.358,149.344,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,16310,0.7187697535590775,0.7187697535590775,109.1440336448756,5957
0.826,15.911,26.977,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,15272,0.7187338393347722,0.7187338393347722,6.698846094165264,5958
1.127,21.61,320.029,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,5050,0.7187094911291447,0.7187094911291447,13.39676687425935,5959
0.899,-11.66,138.038,INM,Other IM,Active,Breast,Allograft Heterotopic,Spherical,21562,0.718707421947744,0.718707421947744,7.925013304804718,5960
1.256,36.734,229.54,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Rod,22808,0.7186783370600323,0.7186783370600323,18.03017740859569,5961
1.13,2.641,202.35,ONM,Other OM,Active,Breast,Xenograft Heterotopic,Spherical,37904,0.718624004778833,0.718624004778833,13.489628825916533,5962
1.801,-9.746,232.108,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,18431,0.7186056014931844,0.7186056014931844,63.24118513762193,5963
0.793,25.792,348.885,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,28062,0.7185660559895503,0.7185660559895503,6.208690342300636,5964
0.787,26.921,371.306,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,44501,0.7185660559895503,0.7185660559895503,6.123503917247735,5965
1.392,-2.858,150.333,ONM,Polymeric,Active,Brain,Xenograft Orthotopic,Spherical,6958,0.7185531662087997,0.7185531662087997,24.660393372343385,5966
1.749,20.433,386.427,ONM,Dendrimer,Active,Sarcoma,Allograft Orthotopic,Spherical,20757,0.7185058868787613,0.7185058868787613,56.104797603247064,5967
0.961,-13.003,308.772,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Spherical,1116,0.7184827614120709,0.7184827614120709,9.141132414702502,5968
